1756-1124,0013-8215	English Journal of the English Association
1477-4534,0013-8266	The English Historical Review
0013-8274	The English Journal
1080-6547,0013-8304	ELH
1475-6757,0013-8312	English Literary Renaissance
1559-2715,0013-8339	English Literature in Transition 1880-1920
1744-4217,0013-838X	English Studies
1943-8117,0013-8398	English Studies in Africa
0013-8584	L’Enseignement Mathématique
1570-7458,0013-8703	Entomologia Experimentalis et Applicata
2162-3236,0013-872X	Entomological News
1555-6689,0013-8738	Entomological Review
0013-8746,0013-8746	Annals of the Entomological Society of America
0013-8754	Bulletin of the Entomological Society of America
0013-8797	Proceedings of the Entomological Society of Washington
0013-8827	Entomologische berichten
0013-8851	Entomologiske meddelelser
0013-886X	Entomologisk tidskrift / Entomologiska föreningen i Stockholm
0013-8878	The Entomologist
0013-8908	The Entomologist s monthly magazine
0013-8916	The entomologist s record and journal of variation
0013-8959	Entomophaga
1939-9154,0013-9157	Environment Science and Policy for Sustainable Development
1552-390X,0013-9165	Environment and Behavior
0013-9300	Environmental Letters
0013-9327	Environmental Pollution (1970)
1096-0953,0013-9351	Environmental Research
1520-5851,0013-936X	Environmental Science & Technology
2504-2564,0013-9432	Enzyme
0013-9513	Ephemerides Theologicae Lovanienses
1528-1157,0013-9580	Epilepsia
2241-8512,0013-9696	Επιθεώρηση Κοινωνικών Ερευνών
2064-4477,0013-970X	Epitoanyag-Journal of Silicate Based and Composite Materials
0014-0015	Erdkunde
1366-5847,0014-0139	Ergonomics
1439-0302,0014-0309	Erwerbs-Obstbau
1961-8700,0014-0481	Espaces et sociétés
2111-4579,0014-0759	Esprit
1471-6852,0014-0856	Essays in Criticism
1539-297X,0014-1704	Ethics
1527-5477,0014-1801	Ethnohistory
0014-1828	Ethnology
0014-1836,0014-1836	Ethnomusicology
1469-588X,0014-1844	Ethnos
2296-5084,0014-2026	Études de lettres
1492-1405,0014-2085	Études françaises
2426-5543,0014-2115	Études Germaniques
1703-7891,0014-2123	Études internationales
1708-9069,0014-214X	Études littéraires
2101-0056,0014-2166	Les études philosophiques
1777-537X,0014-2182	Études rurales
2428-3509,0014-2204	Les Études Sociales
2272-9011,0014-2239	Études théologiques et religieuses
2426-6078,0014-2247	Etudes Tsiganes
1573-5060,0014-2336	Euphytica
0014-2921	European Economic Review
1432-1033,0014-2956	European Journal of Biochemistry
0014-2964	European Journal of Cancer (1965)
1365-2362,0014-2972	European Journal of Clinical Investigation
1521-4141,0014-2980	European Journal of Immunology
0014-2999	European Journal of Pharmacology
1752-2323,0014-3006	European Judaism
1421-9913,0014-3022	European Neurology
0014-3057	European Polymer Journal
1871-4528,0014-3065	Potato Research
0014-3111	European Studies Review
1421-9921,0014-312X	European Surgical Research
2198-0470,0014-3502	Evangelische Theologie
1558-5646,0014-3820	Evolution
2163-5560,0014-4029	Exceptional Children
1469-4441,0014-4797	Experimental Agriculture
1096-0945,0014-4800	Experimental and Molecular Pathology
1432-1106,0014-4819	Experimental Brain Research
1090-2422,0014-4827	Experimental Cell Research
1096-0007,0014-4835	Experimental Eye Research
1741-2765,0014-4851	Experimental Mechanics
1090-2430,0014-4886	Experimental Neurology
1090-2449,0014-4894	Experimental Parasitology
0014-4908	Experimentelle Pathologie
1939-926X,0014-4940	The Explicator
1090-2457,0014-4983	Explorations in Economic History
1745-5308,0014-5246	The Expository Times
0014-5793	FEBS Letters
2168-989X,0014-5858	Forum Italicum A Journal of Italian Studies
1613-0464,0014-6242	Fabula
2064-9231,0014-6897	Wood Science = Faipar
0014-7214	The Family Coordinator
0014-7354	Family Planning Perspectives
1545-5300,0014-7370	Family Process
0014-7672	Transactions of the Faraday Society
0014-7931	Farm Economist
0014-827X	Il Farmaco
1522-239X,0014-8962	Feddes Repertorium
0014-9187	Review
1570-0690,0014-9527	Quaerendo
1563-5112,0015-0193	Ferroelectrics
0015-0282	Fertility and Sterility
1521-4133,0015-038X	Fette Seifen Anstrichmittel
1573-8493,0015-0541	Fibre Chemistry
0015-0568	Fibre Science and Technology
0015-0746	Fieldiana Botany
2162-4291,0015-0754	Fieldiana Zoology
1533-8630,0015-1386	Film Quarterly
0015-1882	Filtration + Separation
0015-1947	Finance & Development March 2006
0015-198X	Financial Analysts Journal
2040-1566,0015-203X	Financial Statistics
1572-8099,0015-2684	Fire Technology
0015-296X	Journal of the Fisheries Research Board of Canada
0015-3230	Физика металлов и металловедение
0015-3303	Физиология растений
0015-3796	Biochemie und Physiologie der Pflanzen
1982-4688,0015-3826	FLORESTA
1938-5102,0015-4040	Florida Entomologist
1573-8507,0015-4628	Fluid Dynamics
2559-902X,0015-542X	Földtani Közlöny
1734-9168,0015-5497	Folia Biologica
1573-1170,0015-5551	Folia Geobotanica et Phytotaxonomica
1874-9356,0015-5632	Folia Microbiologica
1644-3284,0015-5659	Folia Morphologica
1803-6465,0015-5683	Folia Parasitologica
1347-8397,0015-5691	Folia Pharmacologica Japonica
1421-9980,0015-5713	Folia Primatologica
0015-573X	Folia Quaternaria
1469-8315,0015-587X	Folklore
0015-5934	Journal of the Folklore Institute
0015-6264	Food and Cosmetics Toxicology
1882-1006,0015-6426	Food Hygiene and Safety Science (Shokuhin Eiseigaku Zasshi)
0015-7120	Foreign Affairs
1944-9720,0015-718X	Foreign Language Annals
0015-7228	Foreign Policy
0971-7625,0015-7325	Foreign Trade Review
0015-7368	Journal of the Forensic Science Society
0015-7422	Forest History
0015-7473	Forest Products Journal
1464-3626,0015-752X	Forestry An International Journal of Forest Research
1499-9315,0015-7546	The Forestry Chronicle
1434-0860,0015-7899	Forschung im Ingenieurwesen
1439-0337,0015-8003	Forftwiffenfchaftliches Centralblatt
0015-816X	Fortschritte der Kieferorthopädie
0015-816X	Fortschritte der KieferorthopNdie
1521-3978,0015-8208	Fortschritte der Physik
1521-3979,0015-8209	Fortschritte der Physik/Progress of Physics
1471-6860,0015-8518	Forum for Modern Language Studies
1572-9516,0015-9018	Foundations of Physics
0015-9301	Fragmenta Faunistica
0016-0032	Journal of the Franklin Institute
1527-5493,0016-1071	French Historical Studies
1468-2931,0016-1128	French Studies
2191-6349,0016-1136	Frequenz
0016-1152	Fresenius Zeitschrift für Analytische Chemie
0016-2361	Fuel
2185-4610,0016-2590	FUKUSHIMA JOURNAL OF MEDICAL SCIENCE
1573-8485,0016-2663	Functional Analysis and Its Applications
0016-3287	Futures
2109-9588,0016-4119	Gallia
2109-9642,0016-4127	Gallia préhistoire
0016-5085	Gastroenterology
0016-5107	Gastrointestinal Endoscopy
0016-5352	GAZ WODA I TECHNIKA SANITARNA
0016-5522	La Gazette des archives
1438-8804,0016-5751	Geburtshilfe und Frauenheilkunde
2196-1654,0016-5875	GWP – Gesellschaft Wirtschaft Politik
0016-626X	Gems & Gemology
1095-6840,0016-6480	General and Comparative Endocrinology
0016-660X	General Topology and its Applications
1573-6857,0016-6707	Genetica
1469-5073,0016-6723	Genetics Research
1943-2631,0016-6731	Genetics
0016-6758	Генетика
2160-0228,0016-6928	Genre
0016-6995	Geobios
1880-5973,0016-7002	GEOCHEMICAL JOURNAL
1556-1968,0016-7029	Geochemistry International
0016-7037,0016-7037	Geochimica et Cosmochimica Acta
0016-7061	Geoderma
0016-7126	Geodesy and Cartography
0016-7142	Geoexploration
0016-7169	Geofísica Internacional
0016-7185	Geoforum
1903-2471,0016-7223	Geografisk Tidsskrift-Danish Journal of Geography
2300-7362,0016-7282	Geographia Polonica
1538-4632,0016-7363	Geographical Analysis
1475-4959,0016-7398	Geographical Journal
1931-0846,0016-7428	Geographical Review
2185-1719,0016-7444	Geographical Review of Japan
0016-7525	Геохимия
1469-5081,0016-7568	Geological Magazine
1943-2674,0016-7606	Geological Society of America Bulletin
0016-7614	Journal of the Geological Society of Australia
0974-6889,0016-7622	Journal of the Geological Society of India
1349-9963,0016-7630	The Journal of the Geological Society of Japan
2041-479X,0016-7649	Journal of the Geological Society
1573-9708,0016-7746	Netherlands Journal of Geosciences – Geologie en Mijnbouw
0016-7770	Геология рудных месторождений
1854-620X,0016-7789	Geologija
1432-1149,0016-7835	Geologische Rundschau
0016-786X	Geologiska Foereningan i Stockholm Foerhandlingar
0016-7878	Proceedings of the Geologists Association
0016-7886	Геология и геофизика
1555-645X,0016-7932	Geomagnetism and Aeronomy
0016-7940	Геомагнетизм и аэрономия
0016-7991	Geophysical Fluid Dynamics
0016-8009	Geophysical Journal of the Royal Astronomical Society
1365-2478,0016-8025	Geophysical Prospecting
1942-2156,0016-8033	Geophysics
1751-7656,0016-8505	Géotechnique
1556-1976,0016-8521	Geotectonics
0016-853X	Геотектоника
1468-0483,0016-8777	German Life and Letters
1756-1183,0016-8831	The German Quarterly
0016-884X	Philosophy and History
1930-6962,0016-8890	The Germanic Review Literature Culture Theory
1865-9187,0016-8912	Germanistik
2235-1523,0016-8998	Gerontologia Clinica
1758-5341,0016-9013	The Gerontologist
2169-3099,0016-920X	Gesta
1934-9041,0016-9862	Gifted Child Quarterly
2412-0650,0016-9900	Hygiene and Sanitation
0016-9900	Hygiene and Sanitation
0017-0011,0017-0011	Ginekologia Polska
0017-0070	Giornale botanico italiano
2507-0401,0017-0461	Giornale Italiano di Filologia
1469-509X,0017-0895	Glasgow Mathematical Journal
0017-095X	Glasnik Matematicki
2196-9043,0017-1298	Glotta
0017-1417	Gnomon
2190-7579,0017-1557	Gold Bulletin
0017-2278	Gornyi Zhurnal
1477-7053,0017-257X	Government and Opposition
1988-4214,0017-3495	Grasas y Aceites
0017-3614	The Great Basin naturalist
1477-4550,0017-3835	Greece and Rome
1745-6584,0017-467X	Ground Water
1468-2257,0017-4815	Growth and Change
1468-3288,0017-5749	Gut
1433-0393,0017-5994	Der Gynäkologe
1433-0458,0017-6192	HNO
1568-5594,0017-6559	Haematologia
1943-5045,0017-8055	Harvard Educational Review
0017-811X	Harvard Law Review
1475-4517,0017-8160	Harvard Theological Review
1432-1173,0017-8470	Der Hautarzt
1526-4610,0017-8748	Headache The Journal of Head and Face Pain
1748-8176,0017-8969	Health Education Journal
0017-9078	Health Physics
1475-6773,0017-9124	Health Services Research
0017-9310,0017-9310	International Journal of Heat and Mass Transfer
1867-1535,0017-9604	Heilberufe
0017-9655	Vierteljahresschrift für Heilpädagogik und ihre Nachbargebiete
1894-3195,0017-9841	Heimen
0017-9957	Helgoländer Wissenschaftliche Meeresuntersuchungen
1868-8845,0018-0092	Hellenic Journal of Surgery
1522-2675,0018-019X	Helvetica Chimica Acta
0018-0599	Herba Polonica
1601-5223,0018-0661	Hereditas
0018-067X,0018-067X	Heredity
1938-5099,0018-0831	Herpetologica
0018-0971	Herzogia
1553-5622,0018-098X	Hesperia The Journal of the American School of Classical Studies at Athens
1468-2265,0018-1196	The Heythrop Journal
1608-3156,0018-151X	High Temperature
1472-3441,0018-1544	High Temperatures-High Pressures
1573-174X,0018-1560	Higher Education
2153-6414,0018-2133	Hispania
1988-8368,0018-2141	Hispania
1527-1900,0018-2168	Hispanic American Historical Review
1553-0639,0018-2176	Hispanic Review
1573-6865,0018-2214	The Histochemical Journal
0018-2222	Histochemie
2309-8392,0018-229X	Historia
1540-6563,0018-2370	Historian
1469-5103,0018-246X	The Historical Journal
0018-2494	Historical Methods Newsletter
0018-2559	Historical Studies
2196-680X,0018-2613	Historische Zeitschrift
1504-2944,0018-263X	Historisk tidsskrift
1468-229X,0018-2648	History
1468-2303,0018-2656	History and Theory
1748-5959,0018-2680	History of Education Quarterly
1527-1919,0018-2702	History of Political Economy
1545-6935,0018-2710	History of Religions
0018-2745	The History Teacher
2083-599X,0018-3040	Plant Breeding and Seed Science
1436-736X,0018-3768	European Journal of Wood and Wood Products
1437-434X,0018-3830	Holzforschung
2101-0226,0018-4306	L Homme et la société
0018-442X	HOMO
0018-4888	Hoppe-Seyler´s Zeitschrift für physiologische Chemie
1439-4286,0018-5043	Hormone and Metabolic Research
1095-6867,0018-506X	Hormones and Behavior
0018-5345	HortScience
2154-8331,0018-5809	Hospital Practice
1939-9278,0018-5868	Hospital Topics
1958-5551,0018-6368	La Houille Blanche
0018-702X	The Hudson Review
1876-5912,0018-7070	Huisarts en Wetenschap
1534-6617,0018-7143	Human Biology
1423-0054,0018-716X	Human Development
1547-8181,0018-7208	Human Factors The Journal of the Human Factors and Ergonomics Society
1883-4086,0018-7216	Japanese Journal of Human Geography
1938-3525,0018-7259	Human Organization
1741-282X,0018-7267	Human Relations
0018-7348	Humangenetik
2271-1791,0018-7372	Humanisme et Entreprise
2064-8251,0018-7828	Területi Statisztika
1544-399X,0018-7895	Huntington Library Quarterly
1573-5117,0018-8158	Hydrobiologia
0018-8166	Hydrobiological Journal
0018-8220	Hydrotechnical Construction
0018-8646,0018-8646	IBM Journal of Research and Development
0018-8670	IBM Systems Journal
0018-9146	IEE-IERE Proceedings - India
0018-9162	Computer
1558-1713,0018-9197	IEEE Journal of Quantum Electronics
1558-173X,0018-9200	IEEE Journal of Solid-State Circuits
1558-2256,0018-9219	Proceedings of the IEEE
0018-9235	IEEE Spectrum
0018-9251	IEEE Transactions on Aerospace and Electronic Systems
1558-2221,0018-926X	IEEE Transactions on Antennas and Propagation
0018-9278	IEEE Transactions on Audio and Electroacoustics
1558-2523,0018-9286	IEEE Transactions on Automatic Control
1558-2531,0018-9294	IEEE Transactions on Biomedical Engineering
2168-166X,0018-9308	IEEE Transactions on Broadcast and Television Receivers
1557-9611,0018-9316	IEEE Transactions on Broadcasting
0018-9324	IEEE Transactions on Circuit Theory
0018-9332	IEEE Transactions on Communication Technology
0018-9340	IEEE Transactions on Computers
1557-9638,0018-9359	IEEE Transactions on Education
0018-9367	IEEE Transactions on Electrical Insulation
1558-187X,0018-9375	IEEE Transactions on Electromagnetic Compatibility
1557-9646,0018-9383	IEEE Transactions on Electron Devices
1558-0040,0018-9391	IEEE Transactions on Engineering Management
0018-9405	IEEE Transactions on Engineering Writing and Speech
0018-9421	IEEE Transactions on Industrial Electronics and Control Instrumentation
0018-943X	IEEE Transactions on Industry and General Applications
1557-9654,0018-9448	IEEE Transactions on Information Theory
1557-9662,0018-9456	IEEE Transactions on Instrumentation and Measurement
1941-0069,0018-9464	IEEE Transactions on Magnetics
2168-2909,0018-9472	IEEE Transactions on Systems Man and Cybernetics
1557-9670,0018-9480	IEEE Transactions on Microwave Theory and Techniques
1558-1578,0018-9499	IEEE Transactions on Nuclear Science
0018-9502	IEEE Transactions on Parts Materials and Packaging
0018-9510	IEEE Transactions on Power Apparatus and Systems
1558-1721,0018-9529	IEEE Transactions on Reliability
0018-9537	IEEE Transactions on Sonics and Ultrasonics
1939-9359,0018-9545	IEEE Transactions on Vehicular Technology
2195-0237,0018-9855	IIC - International Review of Intellectual Property and Competition Law
0019-0209	Annales de l inséé
0019-0365	International Philosophical Quarterly
1613-4141,0019-042X	IRAL - International Review of Applied Linguistics in Language Teaching
0019-0578	ISA Transactions
0019-0810,0019-0829	ITL - International Journal of Applied Linguistics
0019-0810	ITL Review of Applied Linguistics
1865-9039,0019-0993	Iberoromania
1474-919X,0019-1019	Ibis
1090-2643,0019-1035	Icarus
2498-6208,0019-1442	Ideggyógyászati Szemle
1972-5574,0019-1744	IKON
0019-1833	Illinois Agricultural Economics
1349-838X,0019-2341	JOURNAL OF THE ILLUMINATING ENGINEERING INSTITUTE OF JAPAN
0019-2791	Immunochemistry
1365-2567,0019-2805	Immunology
0019-3089	Improving College and University Teaching
0019-3577	Indagationes Mathematicae
1884-0051,0019-4344	JOURNAL OF INDIAN AND BUDDHIST STUDIES (INDOGAKU BUKKYOGAKU KENKYU)
0975-007X,0019-4506	Indian Chemical Engineer
0973-0893,0019-4646	The Indian Economic & Social History Review
0019-4662	The Indian Economic Journal
0019-4832	Indian Heart Journal
0019-4964,0970-4140	Journal of the Indian Institute of Science
0019-5049	Indian Journal of Anaesthesia
0019-509X	Indian Journal of Cancer
0019-5138,2394-7047	JOURNAL OF COMMUNICABLE DISEASES
0019-5154	Indian Journal of Dermatology
0975-6906,0019-5200	Indian Journal of Genetics and Plant Breeding (The)
